Conversion_ID,Campaign_ID,Customer_ID,Conversion_Date,Conversion_Type,Revenue,Order_Value,Product_Category,Device_Type,Payment_Method,Conversion_Status,Is_New_Customer
CONV15706,CMP055,CUST00837,2025-07-06,Lead,0.00,0.00,Beauty,Desktop,UPI,Completed,Yes
CONV15707,CMP011,CUST02747,2025-11-16,Subscription,1133.72,1133.72,Grocery,Desktop,Cash on Delivery,Completed,No
CONV15708,CMP006,CUST07928,2025-06-21,Purchase,3041.23,3041.23,Fitness,Mobile,UPI,Completed,Yes
CONV15709,CMP120,CUST08237,2025-12-15,Purchase,4093.77,4093.77,Electronics,Desktop,Wallet,Completed,No
CONV15710,CMP152,CUST04813,2025-08-07,Purchase,6899.24,6899.24,Electronics,Desktop,Cash on Delivery,Completed,No
CONV15711,CMP153,CUST05143,2025-09-27,Purchase,2589.02,2589.02,Electronics,Mobile,Debit Card,Completed,No
CONV15712,CMP098,CUST08044,2025-02-09,Purchase,168.00,168.00,Electronics,Mobile,UPI,Completed,No
CONV15713,CMP146,CUST08499,2025-02-12,Purchase,378.47,378.47,Electronics,Desktop,UPI,Completed,No
CONV15714,CMP168,CUST01461,2025-12-17,Purchase,1063.58,1063.58,Books,Mobile,UPI,Completed,Yes
CONV15715,CMP109,CUST09608,2025-01-15,Purchase,1384.80,1384.80,Fashion,Tablet,Wallet,Completed,No
CONV15716,CMP021,CUST02322,2025-09-09,Purchase,1285.23,1285.23,Grocery,Desktop,Cash on Delivery,Completed,No
CONV15717,CMP158,CUST04676,2025-02-17,Purchase,0.00,665.77,Books,Mobile,UPI,Cancelled,No
CONV15718,CMP172,CUST01826,2025-04-12,Purchase,29.28,1327.81,Beauty,Mobile,Net Banking,Refunded,No
CONV15719,CMP130,CUST04990,2025-10-18,Purchase,5376.70,5376.70,Electronics,Desktop,UPI,Completed,No
CONV15720,CMP112,CUST05360,2025-04-02,Purchase,0.00,1367.44,Beauty,Mobile,Debit Card,Cancelled,No
CONV15721,CMP185,CUST09175,2025-05-10,Purchase,606.10,606.10,Books,Mobile,Wallet,Completed,No
CONV15722,CMP114,CUST04168,2025-06-19,Purchase,0.00,1991.68,Fashion,Desktop,Wallet,Pending,No
CONV15723,CMP048,CUST01887,2025-12-22,Subscription,1457.70,1457.70,Home & Kitchen,Mobile,Cash on Delivery,Completed,No
CONV15724,CMP087,CUST03414,2025-03-15,Purchase,0.00,818.12,Personal Care,Mobile,UPI,Pending,No
CONV15725,CMP187,CUST06654,2025-07-20,Purchase,3483.62,3483.62,Electronics,Mobile,Credit Card,Completed,No
CONV15726,CMP171,CUST05493,2025-03-10,Purchase,1458.77,1458.77,Home & Kitchen,Mobile,Net Banking,Completed,No
CONV15727,CMP119,CUST07024,2025-11-14,Purchase,1614.13,1614.13,Fitness,Mobile,UPI,Completed,No
CONV15728,CMP074,CUST08702,2025-02-13,Purchase,1388.12,1388.12,Fashion,Mobile,UPI,Completed,No
CONV15729,CMP048,CUST07905,2025-12-23,Purchase,1046.05,1046.05,Fashion,Desktop,Wallet,Completed,No
CONV15730,CMP035,CUST00692,2025-11-20,Purchase,4290.52,4290.52,Electronics,Mobile,Debit Card,Completed,Yes
CONV15731,CMP016,CUST07197,2025-04-08,Purchase,3014.99,3014.99,Electronics,Mobile,Credit Card,Completed,No
CONV15732,CMP068,CUST05844,2025-08-13,Purchase,1067.65,1067.65,Personal Care,Mobile,Credit Card,Completed,No
CONV15733,CMP090,CUST07677,2025-06-22,Lead,0.00,0.00,Beauty,Mobile,UPI,Cancelled,No
CONV15734,CMP019,CUST00348,2025-07-12,Purchase,2232.99,2232.99,Fitness,Mobile,Net Banking,Completed,Yes
CONV15735,CMP126,CUST01127,2025-06-18,Subscription,801.14,801.14,Books,Mobile,UPI,Completed,Yes
CONV15736,CMP109,CUST02186,2025-01-15,Purchase,1493.80,1493.80,Beauty,Mobile,UPI,Completed,No
CONV15737,CMP015,CUST05730,2025-03-18,Purchase,1404.74,1404.74,Beauty,Desktop,Credit Card,Completed,Yes
CONV15738,CMP198,CUST00197,2025-06-21,App Signup,0.00,0.00,Books,Mobile,UPI,Completed,Yes
CONV15739,CMP127,CUST03614,2025-07-23,Subscription,0.00,676.19,Beauty,Mobile,Wallet,Pending,No
CONV15740,CMP160,CUST06963,2025-04-09,Purchase,150.00,150.00,Fashion,Desktop,Cash on Delivery,Completed,No
CONV15741,CMP061,CUST07060,2025-01-07,Purchase,0.00,1032.40,Personal Care,Mobile,Cash on Delivery,Cancelled,No
CONV15742,CMP086,CUST08180,2025-02-15,Purchase,608.36,608.36,Electronics,Mobile,Debit Card,Completed,No
CONV15743,CMP100,CUST01329,2025-04-13,Purchase,1344.35,1344.35,Grocery,Mobile,UPI,Completed,Yes
CONV15744,CMP129,CUST03711,2025-09-16,Purchase,1246.60,1246.60,Fashion,Mobile,Credit Card,Completed,No
CONV15745,CMP104,CUST00399,2025-08-11,Purchase,1602.35,1602.35,Electronics,Mobile,UPI,Completed,No
CONV15746,CMP031,CUST01368,2025-07-10,Purchase,861.99,861.99,Books,Mobile,Wallet,Completed,No
CONV15747,CMP112,CUST00028,2025-04-18,Purchase,2973.65,2973.65,Fitness,Mobile,Credit Card,Completed,Yes
CONV15748,CMP170,CUST01428,2025-02-13,Subscription,1085.59,1085.59,Fashion,Mobile,UPI,Completed,No
CONV15749,CMP086,CUST03742,2025-02-21,Purchase,757.74,757.74,Books,Mobile,UPI,Completed,Yes
CONV15750,CMP064,CUST06746,2025-04-07,Subscription,1846.11,1846.11,Fitness,Mobile,Credit Card,Completed,No
CONV15751,CMP027,CUST02090,2025-03-31,Purchase,3691.82,3691.82,Electronics,Mobile,Cash on Delivery,Completed,Yes
CONV15752,CMP100,CUST09002,2025-04-11,Subscription,163.80,163.80,Books,Mobile,Wallet,Completed,No
CONV15753,CMP032,CUST02893,2025-08-17,Purchase,2732.65,2732.65,Fitness,Mobile,Wallet,Completed,No
CONV15754,CMP182,CUST09198,2025-02-26,Purchase,1715.61,1715.61,Grocery,Mobile,Debit Card,Completed,No
CONV15755,CMP009,CUST08872,2025-09-15,Purchase,150.00,150.00,Personal Care,Mobile,UPI,Completed,No
CONV15756,CMP110,CUST04559,2025-02-09,Purchase,761.23,761.23,Books,Mobile,UPI,Completed,Yes
CONV15757,CMP097,CUST04928,2025-01-20,Subscription,3549.82,3549.82,Electronics,Mobile,UPI,Completed,No
CONV15758,CMP137,CUST01731,2025-05-17,Purchase,737.22,737.22,Fashion,Mobile,UPI,Completed,No
CONV15759,CMP036,CUST05921,2025-12-09,Purchase,850.03,850.03,Grocery,Mobile,Credit Card,Completed,No
CONV15760,CMP110,CUST02555,2025-02-28,Purchase,205.24,205.24,Fitness,Mobile,Cash on Delivery,Completed,No
CONV15761,CMP109,CUST08013,2025-01-22,Purchase,2176.15,2176.15,Beauty,Mobile,Debit Card,Completed,No
CONV15762,CMP102,CUST08163,2025-06-11,Purchase,7137.47,7137.47,Electronics,Desktop,Cash on Delivery,Completed,No
CONV15763,CMP004,CUST01286,2025-04-22,Purchase,1654.61,1654.61,Beauty,Mobile,Credit Card,Completed,No
CONV15764,CMP063,CUST09131,2025-03-20,Purchase,453.89,453.89,Books,Mobile,UPI,Completed,No
CONV15765,CMP163,CUST03835,2025-07-05,Purchase,2010.65,2010.65,Fashion,Tablet,Credit Card,Completed,No
CONV15766,CMP151,CUST07700,2025-07-20,App Signup,0.00,0.00,Grocery,Mobile,Debit Card,Completed,No
CONV15767,CMP170,CUST01887,2025-02-14,Purchase,2475.38,2475.38,Fashion,Mobile,Net Banking,Completed,No
CONV15768,CMP182,CUST09767,2025-02-19,Purchase,4378.85,4378.85,Home & Kitchen,Mobile,Debit Card,Completed,No
CONV15769,CMP033,CUST05785,2025-09-20,Purchase,1885.66,1885.66,Fitness,Mobile,UPI,Completed,No
CONV15770,CMP156,CUST08530,2025-12-15,Purchase,4029.51,4029.51,Fitness,Mobile,Credit Card,Completed,No
CONV15771,CMP026,CUST07322,2025-02-16,Purchase,725.57,725.57,Fashion,Mobile,Cash on Delivery,Completed,No
CONV15772,CMP152,CUST00166,2025-08-20,Purchase,2725.76,2725.76,Beauty,Mobile,UPI,Completed,No
CONV15773,CMP137,CUST06715,2025-05-19,Purchase,2182.15,2182.15,Home & Kitchen,Mobile,UPI,Completed,No
CONV15774,CMP160,CUST07151,2025-04-18,Subscription,0.00,1364.14,Grocery,Mobile,Wallet,Cancelled,No
CONV15775,CMP138,CUST02287,2025-06-03,Purchase,0.00,4405.55,Electronics,Desktop,UPI,Cancelled,No
CONV15776,CMP164,CUST08297,2025-08-14,Purchase,707.12,707.12,Books,Mobile,UPI,Completed,Yes
CONV15777,CMP144,CUST07364,2025-12-31,Purchase,720.49,720.49,Grocery,Mobile,UPI,Completed,Yes
CONV15778,CMP076,CUST08594,2025-04-27,Purchase,1206.64,1206.64,Fashion,Mobile,Credit Card,Completed,No
CONV15779,CMP009,CUST04741,2025-09-23,App Signup,0.00,0.00,Home & Kitchen,Mobile,UPI,Completed,No
CONV15780,CMP142,CUST04635,2025-10-14,Purchase,138.00,138.00,Personal Care,Mobile,Debit Card,Completed,No
CONV15781,CMP057,CUST04835,2025-09-08,Purchase,1486.19,1486.19,Grocery,Mobile,Debit Card,Completed,Yes
CONV15782,CMP030,CUST04117,2025-06-21,Purchase,1570.64,1570.64,Personal Care,Mobile,Net Banking,Completed,No
CONV15783,CMP050,CUST09730,2025-02-28,Purchase,2408.71,2408.71,Fashion,Mobile,Credit Card,Completed,No
CONV15784,CMP163,CUST00963,2025-07-07,Lead,0.00,0.00,Electronics,Desktop,Credit Card,Completed,No
CONV15785,CMP123,CUST07021,2025-03-25,Purchase,1059.07,1059.07,Fitness,Tablet,UPI,Completed,No
CONV15786,CMP179,CUST01248,2025-11-08,Purchase,2689.89,2689.89,Fitness,Mobile,Credit Card,Completed,No
CONV15787,CMP044,CUST04553,2025-08-16,Purchase,1098.43,1098.43,Beauty,Mobile,Debit Card,Completed,No
CONV15788,CMP042,CUST08961,2025-06-14,Purchase,1276.67,1276.67,Personal Care,Desktop,UPI,Completed,No
CONV15789,CMP137,CUST00159,2025-05-14,Purchase,2579.69,2579.69,Fitness,Tablet,UPI,Completed,No
CONV15790,CMP055,CUST08658,2025-07-16,Purchase,0.00,1932.03,Home & Kitchen,Mobile,Wallet,Pending,No
CONV15791,CMP142,CUST02877,2025-10-05,Purchase,1811.37,1811.37,Beauty,Mobile,UPI,Completed,No
CONV15792,CMP046,CUST04195,2025-10-11,Purchase,0.00,2678.76,Fashion,Mobile,Debit Card,Cancelled,No
CONV15793,CMP060,CUST09067,2025-12-01,Purchase,952.40,952.40,Home & Kitchen,Mobile,Debit Card,Completed,Yes
CONV15794,CMP149,CUST07616,2025-05-13,Purchase,3475.49,3475.49,Home & Kitchen,Desktop,Debit Card,Completed,No
CONV15795,CMP143,CUST07506,2025-11-06,Purchase,2353.53,2353.53,Fitness,Mobile,UPI,Completed,No
CONV15796,CMP009,CUST05222,2025-09-14,Purchase,1579.72,1579.72,Home & Kitchen,Mobile,Cash on Delivery,Completed,No
CONV15797,CMP016,CUST02006,2025-04-04,Purchase,786.91,786.91,Grocery,Mobile,Wallet,Completed,No
CONV15798,CMP080,CUST05250,2025-08-17,App Signup,250.00,250.00,Fitness,Tablet,UPI,Completed,Yes
CONV15799,CMP055,CUST09104,2025-07-16,Lead,0.00,0.00,Books,Tablet,UPI,Completed,No
CONV15800,CMP045,CUST06838,2025-09-08,Purchase,1294.44,1294.44,Grocery,Mobile,Debit Card,Completed,No
CONV15801,CMP119,CUST06273,2025-11-19,Lead,0.00,0.00,Home & Kitchen,Mobile,UPI,Completed,No
CONV15802,CMP078,CUST09535,2025-06-08,Lead,250.00,250.00,Books,Mobile,Debit Card,Completed,Yes
CONV15803,CMP004,CUST01104,2025-04-20,Purchase,1619.42,1619.42,Fashion,Mobile,UPI,Completed,No
CONV15804,CMP052,CUST06376,2025-04-14,Purchase,5404.79,5404.79,Home & Kitchen,Desktop,UPI,Completed,No
CONV15805,CMP145,CUST04462,2025-01-20,Purchase,679.01,679.01,Fashion,Desktop,UPI,Completed,No
CONV15806,CMP082,CUST05530,2025-10-19,Purchase,387.50,387.50,Books,Tablet,UPI,Completed,Yes
CONV15807,CMP011,CUST07466,2025-11-20,Lead,500.00,500.00,Books,Mobile,Credit Card,Completed,Yes
CONV15808,CMP103,CUST05577,2025-07-07,Purchase,3455.80,3455.80,Home & Kitchen,Desktop,Cash on Delivery,Completed,No
CONV15809,CMP077,CUST07163,2025-05-03,Purchase,1316.50,1316.50,Fitness,Mobile,Wallet,Completed,No
CONV15810,CMP181,CUST04330,2025-01-10,Purchase,1311.00,1311.00,Fashion,Desktop,UPI,Completed,No
CONV15811,CMP163,CUST01796,2025-07-13,Purchase,4132.44,4132.44,Home & Kitchen,Mobile,UPI,Completed,No
CONV15812,CMP132,CUST01829,2025-12-19,App Signup,500.00,500.00,Fashion,Desktop,Debit Card,Completed,Yes
CONV15813,CMP092,CUST01847,2025-08-19,Purchase,1151.12,1151.12,Beauty,Mobile,UPI,Completed,No
CONV15814,CMP125,CUST05950,2025-05-13,Purchase,3074.03,3074.03,Home & Kitchen,Mobile,Net Banking,Completed,No
CONV15815,CMP099,CUST02948,2025-03-19,Purchase,1308.88,1308.88,Personal Care,Mobile,UPI,Completed,No
CONV15816,CMP155,CUST01114,2025-11-08,Purchase,2444.03,2444.03,Home & Kitchen,Mobile,UPI,Completed,No
CONV15817,CMP050,CUST05108,2025-02-21,Purchase,1848.16,1848.16,Personal Care,Mobile,UPI,Completed,No
CONV15818,CMP096,CUST04574,2025-12-11,Purchase,947.80,947.80,Books,Mobile,Wallet,Completed,Yes
CONV15819,CMP133,CUST03204,2025-01-16,Purchase,957.63,957.63,Books,Mobile,UPI,Completed,Yes
CONV15820,CMP098,CUST03523,2025-02-15,Purchase,939.74,939.74,Fitness,Mobile,UPI,Completed,No
CONV15821,CMP136,CUST07147,2025-04-19,Purchase,668.68,668.68,Books,Tablet,UPI,Completed,No
CONV15822,CMP142,CUST08344,2025-10-06,Purchase,2009.71,2009.71,Personal Care,Mobile,UPI,Completed,Yes
CONV15823,CMP113,CUST05665,2025-05-27,Purchase,2284.86,2284.86,Home & Kitchen,Mobile,UPI,Completed,No
CONV15824,CMP095,CUST03739,2025-11-03,Purchase,2479.36,2479.36,Home & Kitchen,Mobile,Debit Card,Completed,No
CONV15825,CMP184,CUST06246,2025-04-13,Purchase,1610.44,1610.44,Fitness,Desktop,UPI,Completed,No
CONV15826,CMP077,CUST09155,2025-05-10,Purchase,356.83,356.83,Books,Mobile,Net Banking,Completed,No
CONV15827,CMP113,CUST03655,2025-05-20,Purchase,1209.15,1209.15,Personal Care,Desktop,Credit Card,Completed,No
CONV15828,CMP092,CUST08478,2025-08-07,Lead,0.00,0.00,Beauty,Mobile,Credit Card,Cancelled,No
CONV15829,CMP147,CUST08338,2025-03-22,Purchase,649.72,649.72,Grocery,Desktop,Net Banking,Completed,No
CONV15830,CMP156,CUST02726,2025-12-15,Purchase,2034.87,2034.87,Fitness,Mobile,UPI,Completed,No
CONV15831,CMP176,CUST04525,2025-08-16,Purchase,2677.75,2677.75,Electronics,Mobile,Net Banking,Completed,No
CONV15832,CMP166,CUST04510,2025-10-23,App Signup,0.00,0.00,Home & Kitchen,Desktop,UPI,Completed,No
CONV15833,CMP048,CUST00309,2025-12-26,Purchase,469.88,469.88,Home & Kitchen,Mobile,UPI,Completed,No
CONV15834,CMP121,CUST00582,2025-01-01,Purchase,502.34,502.34,Books,Mobile,Credit Card,Completed,No
CONV15835,CMP022,CUST07197,2025-10-17,Purchase,1817.16,1817.16,Beauty,Mobile,Credit Card,Completed,No
CONV15836,CMP111,CUST03575,2025-03-12,Subscription,742.73,742.73,Grocery,Mobile,UPI,Completed,Yes
CONV15837,CMP005,CUST02950,2025-05-27,Purchase,3908.42,3908.42,Electronics,Mobile,UPI,Completed,No
CONV15838,CMP104,CUST01712,2025-08-18,Purchase,1283.47,1283.47,Fashion,Mobile,Debit Card,Completed,No
CONV15839,CMP019,CUST07343,2025-07-01,Lead,500.00,500.00,Fashion,Mobile,Net Banking,Completed,No
CONV15840,CMP078,CUST05364,2025-06-20,Purchase,254.86,254.86,Books,Mobile,UPI,Completed,No
CONV15841,CMP133,CUST00385,2025-01-17,Lead,0.00,0.00,Grocery,Mobile,UPI,Pending,No
CONV15842,CMP047,CUST05365,2025-11-26,Purchase,2124.24,2124.24,Beauty,Mobile,Debit Card,Completed,No
CONV15843,CMP134,CUST01808,2025-02-21,Purchase,1703.16,1703.16,Beauty,Desktop,UPI,Completed,Yes
CONV15844,CMP082,CUST02602,2025-10-18,Subscription,1541.46,1541.46,Grocery,Mobile,Debit Card,Completed,No
CONV15845,CMP044,CUST04389,2025-08-08,Purchase,0.00,4709.85,Electronics,Mobile,Cash on Delivery,Cancelled,No
CONV15846,CMP054,CUST04460,2025-06-13,Purchase,168.00,168.00,Books,Mobile,Cash on Delivery,Completed,Yes
CONV15847,CMP111,CUST09081,2025-03-13,Purchase,691.69,691.69,Beauty,Mobile,Credit Card,Completed,No
CONV15848,CMP088,CUST04694,2025-04-12,Purchase,1369.68,1369.68,Beauty,Mobile,Cash on Delivery,Completed,No
CONV15849,CMP057,CUST08012,2025-09-10,Purchase,526.92,526.92,Books,Desktop,UPI,Completed,Yes
CONV15850,CMP169,CUST01196,2025-01-26,Purchase,2193.06,2193.06,Fitness,Mobile,Credit Card,Completed,Yes
CONV15851,CMP062,CUST01296,2025-02-20,Purchase,1722.19,1722.19,Fitness,Desktop,Debit Card,Completed,No
CONV15852,CMP046,CUST05348,2025-10-29,Purchase,1149.00,1149.00,Personal Care,Mobile,Net Banking,Completed,No
CONV15853,CMP073,CUST02224,2025-01-17,Purchase,774.96,774.96,Home & Kitchen,Mobile,Credit Card,Completed,Yes
CONV15854,CMP181,CUST01006,2025-01-22,App Signup,250.00,250.00,Home & Kitchen,Mobile,Wallet,Completed,No
CONV15855,CMP095,CUST03505,2025-11-15,Purchase,976.40,976.40,Home & Kitchen,Mobile,Cash on Delivery,Completed,No
CONV15856,CMP049,CUST03296,2025-01-05,Purchase,1060.23,1060.23,Beauty,Mobile,Debit Card,Completed,No
CONV15857,CMP033,CUST01974,2025-09-20,Purchase,1183.47,1183.47,Personal Care,Mobile,Debit Card,Completed,No
CONV15858,CMP121,CUST08721,2025-01-02,Subscription,0.00,3409.70,Electronics,Tablet,UPI,Cancelled,No
CONV15859,CMP043,CUST07754,2025-07-30,Purchase,1239.94,1239.94,Electronics,Mobile,Debit Card,Completed,No
CONV15860,CMP046,CUST08266,2025-10-24,Purchase,583.24,583.24,Fashion,Mobile,Credit Card,Completed,No
CONV15861,CMP133,CUST07101,2025-01-15,Purchase,4898.30,4898.30,Electronics,Mobile,Net Banking,Completed,No
CONV15862,CMP011,CUST07737,2025-11-15,Purchase,323.29,323.29,Grocery,Tablet,UPI,Completed,Yes
CONV15863,CMP175,CUST02163,2025-07-18,Purchase,582.00,582.00,Fashion,Mobile,Credit Card,Completed,No
CONV15864,CMP101,CUST03454,2025-05-13,Purchase,1306.42,1306.42,Fitness,Tablet,Debit Card,Completed,No
CONV15865,CMP136,CUST02616,2025-04-06,Purchase,178.16,178.16,Grocery,Mobile,UPI,Completed,No
CONV15866,CMP050,CUST03527,2025-02-16,Purchase,1424.23,1424.23,Personal Care,Mobile,Debit Card,Completed,No
CONV15867,CMP116,CUST08736,2025-08-20,Purchase,0.00,1856.95,Personal Care,Mobile,Credit Card,Pending,No
CONV15868,CMP127,CUST04380,2025-07-25,Purchase,941.91,941.91,Grocery,Desktop,Net Banking,Completed,No
CONV15869,CMP197,CUST07221,2025-05-23,Purchase,0.00,1402.26,Beauty,Mobile,Credit Card,Cancelled,No
CONV15870,CMP057,CUST00641,2025-09-25,Purchase,324.87,3798.22,Fitness,Mobile,UPI,Refunded,No
CONV15871,CMP179,CUST08844,2025-11-17,Purchase,900.59,900.59,Personal Care,Mobile,Debit Card,Completed,No
CONV15872,CMP134,CUST02608,2025-02-07,Purchase,1399.17,1399.17,Personal Care,Mobile,Wallet,Completed,No
CONV15873,CMP035,CUST07123,2025-11-20,Purchase,1501.56,1501.56,Personal Care,Desktop,Credit Card,Completed,No
CONV15874,CMP098,CUST01662,2025-02-16,Purchase,806.46,806.46,Personal Care,Mobile,UPI,Completed,No
CONV15875,CMP103,CUST02584,2025-07-08,Purchase,0.00,550.86,Fitness,Mobile,Credit Card,Pending,Yes
CONV15876,CMP014,CUST09797,2025-02-18,Purchase,813.23,813.23,Beauty,Mobile,UPI,Completed,No
CONV15877,CMP135,CUST01421,2025-03-17,Subscription,5338.07,5338.07,Electronics,Desktop,UPI,Completed,No
CONV15878,CMP152,CUST00699,2025-08-24,Subscription,4940.25,4940.25,Electronics,Desktop,Wallet,Completed,No
CONV15879,CMP142,CUST07856,2025-10-05,Purchase,2910.43,2910.43,Home & Kitchen,Mobile,UPI,Completed,No
CONV15880,CMP094,CUST03742,2025-10-20,Purchase,0.00,1836.50,Home & Kitchen,Mobile,Wallet,Cancelled,Yes
CONV15881,CMP115,CUST04713,2025-07-21,Purchase,0.00,821.33,Grocery,Desktop,UPI,Cancelled,No
CONV15882,CMP132,CUST00145,2025-12-14,Purchase,582.19,582.19,Beauty,Mobile,UPI,Completed,No
CONV15883,CMP151,CUST08457,2025-07-26,Purchase,839.42,839.42,Books,Mobile,UPI,Completed,No
CONV15884,CMP131,CUST09997,2025-11-21,Purchase,1136.51,1136.51,Books,Desktop,Credit Card,Completed,Yes
CONV15885,CMP055,CUST09850,2025-07-04,Purchase,2809.05,2809.05,Fitness,Desktop,Wallet,Completed,No
CONV15886,CMP195,CUST00415,2025-03-18,Purchase,2569.27,2569.27,Fitness,Mobile,Debit Card,Completed,No
CONV15887,CMP075,CUST01422,2025-03-09,Purchase,0.00,918.83,Books,Mobile,UPI,Cancelled,No
CONV15888,CMP076,CUST02655,2025-04-19,Purchase,448.25,448.25,Grocery,Mobile,Net Banking,Completed,Yes
CONV15889,CMP086,CUST00053,2025-02-12,Purchase,1980.47,1980.47,Fashion,Mobile,UPI,Completed,Yes
CONV15890,CMP131,CUST05919,2025-11-26,Purchase,3243.36,3243.36,Electronics,Mobile,Net Banking,Completed,No
CONV15891,CMP061,CUST03608,2025-01-03,Purchase,840.47,840.47,Personal Care,Mobile,Wallet,Completed,No
CONV15892,CMP140,CUST03934,2025-08-17,Lead,250.00,250.00,Beauty,Mobile,UPI,Completed,No
CONV15893,CMP196,CUST09042,2025-04-17,Purchase,5563.85,5563.85,Electronics,Desktop,Net Banking,Completed,Yes
CONV15894,CMP129,CUST07013,2025-09-12,App Signup,0.00,0.00,Books,Mobile,Wallet,Completed,Yes
CONV15895,CMP191,CUST06768,2025-11-13,Purchase,680.28,680.28,Grocery,Mobile,UPI,Completed,No
CONV15896,CMP133,CUST08336,2025-01-13,Purchase,1488.08,1488.08,Grocery,Desktop,UPI,Completed,No
CONV15897,CMP188,CUST00613,2025-08-30,App Signup,0.00,0.00,Home & Kitchen,Mobile,UPI,Completed,No
CONV15898,CMP183,CUST06669,2025-03-13,Purchase,3071.25,3071.25,Electronics,Mobile,Credit Card,Completed,No
CONV15899,CMP127,CUST08579,2025-07-26,Purchase,60.36,627.62,Grocery,Mobile,UPI,Refunded,No
CONV15900,CMP052,CUST09200,2025-04-19,Purchase,3058.03,3058.03,Fitness,Desktop,Credit Card,Completed,Yes
CONV15901,CMP028,CUST06755,2025-04-08,Subscription,980.54,980.54,Books,Desktop,Credit Card,Completed,Yes
CONV15902,CMP086,CUST02334,2025-02-14,Purchase,1233.31,1233.31,Beauty,Desktop,UPI,Completed,No
CONV15903,CMP017,CUST06705,2025-05-06,Purchase,1237.39,1237.39,Home & Kitchen,Mobile,Debit Card,Completed,No
CONV15904,CMP165,CUST03071,2025-09-05,Purchase,3197.65,3197.65,Fashion,Mobile,Net Banking,Completed,No
CONV15905,CMP086,CUST04466,2025-02-16,Purchase,4004.44,4004.44,Electronics,Mobile,Debit Card,Completed,No
CONV15906,CMP066,CUST06814,2025-06-25,Purchase,2798.19,2798.19,Fashion,Mobile,Wallet,Completed,No
CONV15907,CMP029,CUST01368,2025-05-09,Subscription,1279.81,1279.81,Fashion,Mobile,Debit Card,Completed,No
CONV15908,CMP077,CUST03878,2025-05-16,App Signup,0.00,0.00,Beauty,Mobile,UPI,Completed,No
CONV15909,CMP086,CUST06044,2025-02-10,Subscription,780.54,780.54,Grocery,Tablet,UPI,Completed,No
CONV15910,CMP069,CUST04660,2025-09-09,Purchase,1402.14,1402.14,Home & Kitchen,Mobile,UPI,Completed,No
CONV15911,CMP144,CUST02260,2025-12-15,Purchase,1103.54,1103.54,Fitness,Mobile,Wallet,Completed,No
CONV15912,CMP055,CUST09327,2025-07-20,Lead,500.00,500.00,Beauty,Mobile,UPI,Completed,No
CONV15913,CMP185,CUST01555,2025-05-18,Purchase,0.00,2177.63,Fitness,Tablet,Debit Card,Cancelled,No
CONV15914,CMP126,CUST03984,2025-06-14,Purchase,1784.02,1784.02,Beauty,Mobile,Wallet,Completed,No
CONV15915,CMP093,CUST05326,2025-09-25,Subscription,8170.24,8170.24,Electronics,Mobile,UPI,Completed,No
CONV15916,CMP021,CUST04639,2025-09-06,Purchase,0.00,4315.71,Fitness,Desktop,UPI,Cancelled,No
CONV15917,CMP089,CUST00988,2025-05-04,Subscription,2403.04,2403.04,Fitness,Mobile,UPI,Completed,No
CONV15918,CMP004,CUST00185,2025-04-17,Purchase,2184.70,2184.70,Electronics,Desktop,Wallet,Completed,Yes
CONV15919,CMP136,CUST04743,2025-04-29,Purchase,0.00,227.10,Books,Mobile,Credit Card,Pending,No
